DATE,TIME,TEMPERATURE,RH,WIND,WINDDIR,RS,PRESSURE,PRECIP
YYYY-MM-DD,HH:MM,C,%,m s-1,deg,W m-2,mbar,mm
2020-01-07,07:40,26.24,73.2,3.657,64.44,90.8,1014,0
2020-01-07,07:50,26.33,72.61,3.267,66.03,96.8,1014,0
2020-01-07,08:00,26.57,72.62,3.291,64.65,146.3,1015,0
2020-01-07,08:10,26.83,71.62,3.382,61.18,195.4,1015,0
2020-01-07,08:20,27.39,70.69,3.037,67.05,263.3,1015,0
2020-01-07,08:30,27.44,70.26,3.566,69.53,288.2,1015,0
2020-01-07,08:40,27.33,70.3,3.639,67.4,219,1015,0
2020-01-07,08:50,27.28,70,3.458,65.5,250.7,1015,0
2020-01-07,09:00,27.67,69.65,3.737,62.69,314.7,1015,0
2020-01-07,09:10,27.94,68.49,3.965,67.8,444.4,1015,0
2020-01-07,09:20,28.11,67.1,4.113,57.66,497.7,1015,0
2020-01-07,09:30,28.28,66.11,4.292,62.57,544.9,1015,0
2020-01-07,09:40,28.44,65.51,4.529,68.18,540.1,1015,0
2020-01-07,09:50,28.44,64.78,4.189,63.71,552.2,1015,0
2020-01-07,10:00,28.61,63.66,4.01,57.58,563.5,1015,0
2020-01-07,10:10,28.72,64.97,3.858,57.77,594.7,1015,0
2020-01-07,10:20,28.72,63.77,4.041,54.61,648.7,1015,0
2020-01-07,10:30,28.72,64.72,3.965,53.32,641.1,1015,0
2020-01-07,10:40,28.61,66.41,4.157,58.32,639.7,1015,0
2020-01-07,10:50,28.89,63.22,4.287,63.67,713.5,1015,0
2020-01-07,11:00,29,63.95,4.104,55.07,709.4,1015,0
2020-01-07,11:10,29.17,63.73,4.247,58.6,752.3,1014,0
2020-01-07,11:20,29,64.6,4.797,64.46,762.8,1014,0
2020-01-07,11:30,29.11,63.13,4.43,67.19,778.6,1014,0
2020-01-07,11:40,29.06,62.76,4.855,66.38,709.6,1014,0
2020-01-07,11:50,29.06,63.69,4.533,63.16,782.2,1014,0
2020-01-07,12:00,29.22,63.26,4.278,58.98,688.9,1014,0
2020-01-07,12:10,29.39,63.99,4.189,68.1,845,1013,0
2020-01-07,12:20,29.22,64.69,4.117,65.05,778.8,1013,0
2020-01-07,12:30,29,65.56,4.457,70.74,494.3,1013,0
2020-01-07,12:40,28.06,70.28,4.64,65.01,503.8,1013,0
2020-01-07,12:50,28.67,68.56,4.439,58.19,610.9,1013,0
2020-01-07,13:00,28,67.96,4.864,62.86,355.7,1013,0
2020-01-07,13:10,28.61,67.25,5.065,72.68,754.5,1013,0
2020-01-07,13:20,27.89,70.09,3.916,56.04,289.1,1013,0
2020-01-07,13:30,27.72,71.45,3.55,65.2,182.5,1013,0
2020-01-07,13:40,27.67,72.55,3.751,57.78,284,1012,0
2020-01-07,13:50,28.28,68.42,4.43,63.47,585.9,1012,0
2020-01-07,14:00,28.33,70.15,3.079,51.51,323,1012,0
2020-01-07,14:10,27.72,73.04,3.279,52.18,448.9,1012,0
2020-01-07,14:20,28.44,71.77,3.187,48.62,554.5,1012,0
2020-01-07,14:30,27.11,75.34,3.322,50.59,177,1012,0
2020-01-07,14:40,26.78,78.12,2.547,52.05,183.1,1012,0
2020-01-07,14:50,27.06,77.82,3.279,55.39,233.7,1012,0
2020-01-07,15:00,26.83,77.38,3.537,54.01,182.9,1012,0
2020-01-07,15:10,27.28,77.35,4.435,55.67,471.4,1012,0
2020-01-07,15:20,27.28,75.43,4.551,59.4,384.6,1012,0
2020-01-07,15:30,27.56,73.74,4.274,55.96,463.7,1011,0
2020-01-07,15:40,27.44,73.78,4.703,56.29,346.5,1012,0
2020-01-07,15:50,27.61,73.12,3.849,58.23,447.9,1011,0
2020-01-07,16:00,27.56,72.63,3.804,57.05,257.9,1011,0
2020-01-07,16:10,27.33,71.09,4.202,58.43,315.5,1011,0
2020-01-07,16:20,27.28,69.47,4.689,59.11,165.1,1012,0
2020-01-07,16:30,27.28,69.76,5.056,63.18,155.7,1012,0
2020-01-07,16:40,27.17,72.84,4.359,55.2,135.6,1012,0
2020-01-07,16:50,27,74.2,4.949,59.7,181.4,1012,0
2020-01-07,17:00,26.57,75.38,4.059,61.29,87.6,1012,0
2020-01-07,17:10,26.62,76.4,4.461,64.66,59.71,1012,0
2020-01-07,17:20,25.79,77.95,5.302,74.57,37.28,1012,0
2020-01-07,17:30,25.01,81,4.171,70.46,21.19,1012,0
2020-01-07,17:40,25.04,82.9,4.569,58,17.48,1013,1
2020-01-07,17:50,25.25,84.2,3.038,68.46,12.02,1013,0
2020-01-07,18:00,25.37,84.7,4.041,68.55,5.768,1013,0
2020-01-07,18:10,25.38,83.9,3.697,68.25,3.934,1013,0
2020-01-07,18:20,25.24,83.2,4.01,69,1.25,1013,0
2020-01-07,18:30,25.21,82.7,3.308,67.64,0,1013,0
2020-01-07,18:40,25.28,82.4,3.284,68.31,0,1013,0
2020-01-07,18:50,25.39,82.5,3.213,67.06,0,1013,0
2020-01-07,19:00,25.62,83,3.594,65.01,0,1013,0
2020-01-07,19:10,25.76,83.4,3.701,63.92,0,1013,0
2020-01-07,19:20,25.62,83.7,4.059,62.36,0,1013,0
2020-01-07,19:30,25.48,84.3,3.349,62.4,0,1014,0
2020-01-07,19:40,25.39,84.3,3.782,63.1,0,1014,0
2020-01-07,19:50,25.46,84.4,3.336,65.81,0,1014,0
2020-01-07,20:00,25.69,84.4,3.925,63.93,0.386,1014,0
2020-01-07,20:10,25.17,85.2,3.943,71.39,1.862,1014,0
2020-01-07,20:20,25.04,85.3,3.474,67.53,1.538,1015,0
2020-01-07,20:30,25.28,85.2,3.111,68.8,1.533,1015,0
2020-01-07,20:40,25.05,85.5,3.576,68.12,1.748,1015,0
2020-01-07,20:50,25.05,84.7,3.697,67.11,1.374,1015,0
2020-01-07,21:00,25.11,83.9,3.497,67.13,0.73,1015,0
2020-01-07,21:10,25.32,83.2,4.086,66.91,0,1015,0
2020-01-07,21:20,25.24,82.3,5.342,79.24,0,1015,0
2020-01-07,21:30,25.16,83,4.269,70.21,0,1015,0
2020-01-07,21:40,25.18,83.4,3.461,66.74,0,1015,0
2020-01-07,21:50,25.18,83.5,3.594,67.67,0,1015,0
2020-01-07,22:00,25.22,82.2,3.621,71.52,0,1015,0
2020-01-07,22:10,25.42,81.2,3.353,71.02,0,1015,0
2020-01-07,22:20,25.63,81.2,3.201,70.93,0,1015,0
2020-01-07,22:30,25.89,81.1,4.068,68.85,0,1015,0
2020-01-07,22:40,25.89,80.7,4.162,71.87,0,1015,0
2020-01-07,22:50,25.92,80.2,4.229,70.93,0,1015,0
2020-01-07,23:00,26,78.52,4.193,69,0,1015,0
2020-01-07,23:10,26.05,77.03,3.974,69.21,0,1014,0
2020-01-07,23:20,26.01,76.57,3.921,69.34,0,1014,0
2020-01-07,23:30,26.04,76.45,3.496,72.15,0,1014,0
2020-01-07,23:40,25.95,76.79,3.342,66.05,0,1013,0
2020-01-07,23:50,25.98,76.24,4.287,67.53,0,1013,0
2020-01-08,00:00,25.99,75.18,4.193,69.01,0,1013,0
2020-01-08,00:10,25.96,75.47,3.858,64.22,0,1013,0
2020-01-08,00:20,26.02,75.79,3.54,67.85,0,1013,0
2020-01-08,00:30,26.01,76.45,3.455,67.98,0,1013,0
2020-01-08,00:40,26.01,76.96,3.907,68.49,0,1013,0
2020-01-08,00:50,26.07,77.52,3.51,64.77,0,1013,0
2020-01-08,01:00,26.13,77.54,3.414,62.29,0,1013,0
2020-01-08,01:10,26.14,78.39,4.448,59.78,0,1013,0
2020-01-08,01:20,25.71,80.9,3.813,59.55,0,1013,0
2020-01-08,01:30,25.61,82.4,3.49,57.05,0,1012,0
2020-01-08,01:40,25.53,82.9,3.274,61.25,0,1012,0
2020-01-08,01:50,25.65,84.3,3.385,59.81,0,1012,0
2020-01-08,02:00,25.64,84.9,3.804,60.8,0,1012,0
2020-01-08,02:10,25.64,85,3.339,57.53,0,1012,0
2020-01-08,02:20,25.49,84.6,3.88,58.8,0.883,1012,0
2020-01-08,02:30,25.13,85.7,3.407,61.34,2.191,1012,0
2020-01-08,02:40,24.87,86.3,3.59,62.42,0.754,1012,0
2020-01-08,02:50,24.98,86.5,2.886,59.25,0.111,1012,0
2020-01-08,03:00,25.2,86.4,3.538,59.43,0.004,1012,0
2020-01-08,03:10,25.32,85.8,3.585,57.99,0,1011,0
2020-01-08,03:20,25.31,85.6,3.764,58.02,0,1011,0
2020-01-08,03:30,24.99,85.5,4.591,59.71,0.577,1011,0
2020-01-08,03:40,24.68,86.6,3.321,68.14,2.042,1011,0
2020-01-08,03:50,24.96,87.2,3.262,62.98,1.596,1011,0
2020-01-08,04:00,25.24,86.6,3.445,59.86,0.861,1011,0
2020-01-08,04:10,25.28,86.3,3.302,64.23,0.56,1011,0
2020-01-08,04:20,25.34,86,4.01,64.73,0.06,1011,0
2020-01-08,04:30,25.26,85.7,3.543,63.92,0,1011,0
2020-01-08,04:40,25.18,85.5,3.67,62.1,0,1011,0
2020-01-08,04:50,25.34,85.3,3.965,61.31,0.122,1011,0
2020-01-08,05:00,25.38,85.6,3.786,59.14,2.265,1011,0
2020-01-08,05:10,24.86,86.6,3.506,64.15,2.09,1011,0
2020-01-08,05:20,24.84,86.8,3.314,62.6,1.697,1011,0
2020-01-08,05:30,25.12,86.9,2.926,57.05,1.45,1012,0
2020-01-08,05:40,25.33,86.8,3.402,54.27,0.9,1012,0
2020-01-08,05:50,24.08,87.4,4.099,59.23,0.36,1012,0
2020-01-08,06:00,23.77,89,3.474,59.18,0.715,1012,0
2020-01-08,06:10,24.04,89.9,2.546,60.87,1.144,1012,0
2020-01-08,06:20,23.98,90.3,2.831,68.19,1.244,1012,0
2020-01-08,06:30,23.96,90.5,3.149,65.29,0.856,1012,0
2020-01-08,06:40,23.92,90.5,2.683,67.58,1.772,1013,0
2020-01-08,06:50,24.18,90.1,2.491,69.61,4.343,1013,0
2020-01-08,07:00,24.52,89.1,3.524,62.93,9.56,1013,0
2020-01-08,07:10,24.89,87.6,4.023,62.67,14.29,1013,0
2020-01-08,07:20,25.1,86.4,4.627,64.64,30.74,1013,0
2020-01-08,07:30,25.15,85.5,4.296,65.5,43.23,1013,0
2020-01-08,07:40,25.24,84.3,4.779,62.72,55.58,1013,0
2020-01-08,07:50,25.35,83.2,4.233,63.91,43.52,1014,0
2020-01-08,08:00,25.57,82.8,4.385,59.92,89.8,1014,0
2020-01-08,08:10,25.74,82.1,4.645,63.64,131.7,1014,0
2020-01-08,08:20,25.76,81.4,5.204,57.74,100.2,1015,0
2020-01-08,08:30,25.78,82.3,4.435,59.29,144.1,1015,0
2020-01-08,08:40,25.81,82.7,4.493,58.37,213.1,1015,0
2020-01-08,08:50,25.55,83,4.198,53.59,128.3,1015,0
2020-01-08,09:00,25.26,84.7,4.301,59.35,275.8,1015,0
2020-01-08,09:10,25.48,85.1,4.502,60.09,254.4,1015,0
2020-01-08,09:20,25.43,86.2,4.645,57.61,369.5,1015,0
2020-01-08,09:30,25.15,85.7,4.484,55.26,352,1015,0
2020-01-08,09:40,25.59,85,4.546,57.46,533.2,1015,0
2020-01-08,09:50,26.28,83.4,4.153,56.81,552,1015,0
2020-01-08,10:00,26.44,82.6,4.193,57.53,490.7,1015,0
2020-01-08,10:10,26.42,82.6,4.439,57.26,383.8,1015,0
2020-01-08,10:20,26.78,81,4.685,59.34,522,1015,0
2020-01-08,10:30,26.89,80.2,3.916,56.54,315.5,1014,0
2020-01-08,10:40,26.94,80.4,4.394,58.83,579.2,1014,0
2020-01-08,10:50,27.39,78.2,4.801,64.49,700.3,1014,0
2020-01-08,11:00,27.5,75.41,5.423,58.99,649.4,1014,0
2020-01-08,11:10,27.33,76.2,4.439,58,520.3,1014,0
2020-01-08,11:20,27.39,78.26,3.929,53.79,672.4,1013,0
2020-01-08,11:30,27.56,76.37,5.136,54.4,841,1013,0
2020-01-08,11:40,27.5,76.29,4.882,61.53,737.1,1013,0
2020-01-08,11:50,27.5,75.89,5.226,66.57,657,1013,0
2020-01-08,12:00,27.22,76.34,5.351,63.38,553.7,1013,0
2020-01-08,12:10,27.44,76.57,5.145,69.39,785.1,1013,0
2020-01-08,12:20,27.22,75.78,5.561,71.07,452.5,1013,0
2020-01-08,12:30,26.83,78.08,4.882,64.8,375.4,1012,0
2020-01-08,12:40,27.06,77.83,5.521,65.02,634,1012,0
2020-01-08,12:50,27.72,75.01,5.145,65.05,717,1012,0
2020-01-08,13:00,27.67,72.87,5.673,72.54,475.8,1012,0
2020-01-08,13:10,26.06,79.53,5.803,75.19,638.6,1012,0
2020-01-08,13:20,26.61,81.3,4.631,66.98,740.4,1012,0
2020-01-08,13:30,27.39,79.02,4.533,62.69,657.6,1012,0
2020-01-08,13:40,27.83,76.59,4.198,57.81,767,1011,0
2020-01-08,13:50,28,74.66,4.524,58.09,580.6,1011,0
2020-01-08,14:00,27.67,74.39,4.9,62,561.1,1011,0
2020-01-08,14:10,27.89,73.51,4.859,63.4,606.4,1011,0
2020-01-08,14:20,27.89,73.24,5.382,62.83,550.2,1011,0
2020-01-08,14:30,27.83,73.5,4.931,59.87,637.9,1011,0
2020-01-08,14:40,27.83,73.25,4.971,62.76,417.4,1011,0
2020-01-08,14:50,27.67,74.11,4.631,63.01,313.8,1011,0
2020-01-08,15:00,27.72,74.49,4.52,62.27,427.4,1011,0
2020-01-08,15:10,27.56,75.03,5.172,60.45,334.3,1011,0
2020-01-08,15:20,27.44,75.08,5.288,63.31,276.9,1011,0
2020-01-08,15:30,27.78,73.98,4.689,63.08,469.1,1011,0
2020-01-08,15:40,27.72,74.51,4.385,60.13,344,1011,0
2020-01-08,15:50,27.22,75.9,4.998,63.66,372.9,1011,0
2020-01-08,16:00,27.44,74.96,4.636,62.59,309.3,1011,0
2020-01-08,16:10,27.22,75.43,4.681,64.7,144,1011,0
2020-01-08,16:20,27.17,75.85,4.605,64.46,259,1011,0
2020-01-08,16:30,27.22,75.82,4.98,66.58,230.2,1011,0
2020-01-08,16:40,26.94,76.94,4.734,63.16,288.5,1011,0
2020-01-08,16:50,25.48,82,5.096,71.42,88.3,1011,0
2020-01-08,17:00,25.36,85.7,3.429,77.28,89.4,1011,0
2020-01-08,17:10,24.89,86.2,4.703,81.4,63.92,1012,0
2020-01-08,17:20,25.03,86.9,3.442,68.21,41.42,1012,0
2020-01-08,17:30,25.34,86.7,3.438,67.67,20.65,1012,0
2020-01-08,17:40,25.39,86.2,3.938,69.21,14.71,1012,0
2020-01-08,17:50,25.42,85.8,3.145,65.74,8.51,1012,0
2020-01-08,18:00,25.48,85.6,3.25,66.54,6.142,1012,0
2020-01-08,18:10,24.92,86.6,5.163,73.41,2.417,1012,1
2020-01-08,18:20,24.58,88,4.01,71.86,1.526,1012,0
2020-01-08,18:30,24.71,88.3,3.258,68.11,1.013,1013,0
2020-01-08,18:40,24.91,88,3.426,69.26,1.021,1013,0
2020-01-08,18:50,25.08,87.8,3.277,67.13,1.032,1013,0
2020-01-08,19:00,25.36,87.6,3.38,71.84,0.838,1013,0
2020-01-08,19:10,25.47,87.4,3.701,69.09,0.307,1013,0
2020-01-08,19:20,25.61,85.9,4.104,70.08,0,1013,0
2020-01-08,19:30,25.71,85.1,4.43,73.14,0,1013,0
2020-01-08,19:40,25.7,85.4,3.912,71.34,0,1013,0
2020-01-08,19:50,25.6,85.6,4.242,68.25,0,1014,0
2020-01-08,20:00,25.47,85.3,4.466,69.38,0,1014,0
2020-01-08,20:10,25.52,85.2,4.086,73.45,0,1014,0
2020-01-08,20:20,25.42,84.6,4.39,72.89,0,1014,0
2020-01-08,20:30,25.41,84.7,3.818,65.23,0,1014,0
2020-01-08,20:40,25.47,84.9,4.399,67.69,0,1014,0
2020-01-08,20:50,25.42,85.2,3.885,69.76,0,1014,0
2020-01-08,21:00,25.31,85.8,3.558,71.47,0,1014,0
2020-01-08,21:10,25.38,85.8,4.354,69.66,0,1014,0
2020-01-08,21:20,25.46,84.5,3.938,71.78,0,1014,0
2020-01-08,21:30,25.51,84.8,3.449,68.46,0,1014,0
2020-01-08,21:40,25.35,85.3,3.836,78.35,0,1014,0
2020-01-08,21:50,25.27,84.7,4.309,78.1,0,1014,0
2020-01-08,22:00,25.48,83.5,4.354,72.89,0,1014,0
2020-01-08,22:10,25.59,84.2,4.841,71.08,0.908,1014,0
2020-01-08,22:20,25.76,84.4,4.908,82.4,1.823,1014,0
2020-01-08,22:30,25.96,83.8,3.988,75.25,1.743,1014,0
2020-01-08,22:40,26.01,83.6,4.667,73.73,0.245,1013,0
2020-01-08,22:50,25.99,83,3.992,74.48,0,1013,0
2020-01-08,23:00,26.01,82.3,4.569,77.37,0,1013,0
2020-01-08,23:10,25.96,81.6,4.681,85.6,0,1013,0
2020-01-08,23:20,26.11,80.7,4.841,83.6,0,1013,0
2020-01-08,23:30,26.13,80.3,4.453,83.5,0,1013,0
2020-01-08,23:40,26.2,80.5,4.099,76.52,0,1013,0
2020-01-08,23:50,26.25,81,4.171,75.11,0,1013,0
2020-01-09,00:00,26.14,80.6,4.457,74.91,0,1012,0
2020-01-09,00:10,26.11,80.2,3.822,72.18,0,1012,0
2020-01-09,00:20,26.14,79.86,3.566,74.46,0,1012,0
2020-01-09,00:30,26.14,80.1,3.246,72.37,0,1012,0
2020-01-09,00:40,26.04,80.5,3.267,72.6,0,1012,0
2020-01-09,00:50,26.03,80.4,3.384,76.26,0,1012,0
2020-01-09,01:00,26.09,79.95,3.571,69.57,0,1012,0
2020-01-09,01:10,26.14,79.44,3.71,69.7,0,1012,0
2020-01-09,01:20,26.16,79.14,3.405,70.21,0,1011,0
2020-01-09,01:30,26.13,79.58,3.724,66.67,0,1011,0
2020-01-09,01:40,25.87,80.2,4.47,73.75,0,1011,0
2020-01-09,01:50,25.92,80.4,3.706,74.57,0,1011,0
2020-01-09,02:00,25.96,81.1,3.585,70.34,0,1011,0
2020-01-09,02:10,25.98,81.4,3.292,73.41,0,1011,0
2020-01-09,02:20,25.84,81.7,3.41,71.2,0,1011,0
2020-01-09,02:30,25.8,81.8,3.042,70.52,0,1011,0
2020-01-09,02:40,25.81,81.9,2.718,70.63,0,1011,0
2020-01-09,02:50,25.84,81.9,2.577,69.78,0,1011,0
2020-01-09,03:00,25.95,82.1,2.736,73.6,0,1010,0
2020-01-09,03:10,25.92,82.4,2.439,64.85,0.668,1010,0
2020-01-09,03:20,25.55,84.2,2.634,70.99,1.374,1010,0
2020-01-09,03:30,25.52,84.8,3.286,71.62,1.185,1010,0
2020-01-09,03:40,25.61,84.6,2.704,72.67,1.166,1010,0
2020-01-09,03:50,25.71,84.6,3.214,69.57,0.456,1010,0
2020-01-09,04:00,25.69,84.8,2.853,72.2,0,1010,0
2020-01-09,04:10,25.77,84.9,3.272,65.85,0,1010,0
2020-01-09,04:20,25.8,84.6,3.478,71.18,0,1010,0
2020-01-09,04:30,25.65,84.2,3.534,70.59,0,1010,0
2020-01-09,04:40,25.66,84,3.187,66.61,0,1010,0
2020-01-09,04:50,25.71,83.9,3.101,68.71,0,1010,0
2020-01-09,05:00,25.79,83.9,3.205,70.63,0,1010,0
2020-01-09,05:10,25.76,83.8,3.34,67.47,0,1010,0
2020-01-09,05:20,25.85,83.9,2.979,62.42,0,1010,0
2020-01-09,05:30,25.92,84.2,3.207,63.53,0,1011,0
2020-01-09,05:40,25.89,84.3,2.978,67.74,0,1011,0
2020-01-09,05:50,25.81,84.3,3.145,68.15,0,1011,0
2020-01-09,06:00,25.72,84.1,3.337,72.47,0,1011,0
2020-01-09,06:10,25.66,83.6,2.827,68.18,0,1011,0
2020-01-09,06:20,25.69,83.2,2.736,69.25,0,1011,0
2020-01-09,06:30,25.8,83.1,2.315,67.11,0,1011,0
2020-01-09,06:40,25.79,83.3,2.356,70.13,0.076,1012,0
2020-01-09,06:50,25.87,83.4,2.565,67.7,1.01,1012,0
2020-01-09,07:00,25.93,83.3,2.363,68.35,5.228,1012,0
2020-01-09,07:10,26.02,83.4,2.855,66.68,8.66,1012,0
2020-01-09,07:20,25.74,84.1,3.25,76.84,16.35,1012,0
2020-01-09,07:30,25.39,86.4,2.967,60.14,27.59,1012,1
2020-01-09,07:40,25.36,88.2,3.715,61.05,55.13,1012,0
2020-01-09,07:50,25.58,89,3.639,62.91,69.17,1012,0
2020-01-09,08:00,25.51,89.2,3.14,66.33,103.2,1012,0
2020-01-09,08:10,25.6,88.8,3.138,59.72,116.1,1012,0
2020-01-09,08:20,25.78,88.1,3.489,59.18,107.5,1013,0
2020-01-09,08:30,25.96,87.6,3.356,58.77,102.1,1013,0
2020-01-09,08:40,26.22,87.2,3.07,63.26,127.1,1013,0
2020-01-09,08:50,26.49,86.4,3.244,67,250.8,1013,0
2020-01-09,09:00,26.78,84.9,3.505,65.71,186.7,1013,0
2020-01-09,09:10,26.83,84.3,3.365,63.29,256.4,1013,0
2020-01-09,09:20,27,83.2,3.885,64.99,268.3,1013,0
2020-01-09,09:30,27.28,82.1,3.983,63.34,312.3,1013,0
2020-01-09,09:40,27.56,81.7,4.278,63.06,515.5,1013,0
2020-01-09,09:50,27.78,80.2,4.672,60.04,550.2,1013,0
2020-01-09,10:00,27.89,79.37,3.755,61.21,554.2,1013,0
2020-01-09,10:10,28.06,77.8,4.01,63.44,527.2,1013,0
2020-01-09,10:20,28.44,76.42,4.108,63.23,628.6,1013,0
2020-01-09,10:30,28.22,74.61,4.26,66.78,565.7,1013,0
2020-01-09,10:40,28.61,73.73,4.001,59.18,645.2,1013,0
2020-01-09,10:50,28.5,73.25,3.862,65.51,548.2,1013,0
2020-01-09,11:00,28.39,73.8,4.064,59.66,398.9,1013,0
2020-01-09,11:10,28.22,74.8,4.274,62.06,400.3,1012,0
2020-01-09,11:20,28.44,75.94,3.319,59.04,461.5,1012,0
2020-01-09,11:30,28.5,76.47,3.576,61.67,467.8,1012,0
2020-01-09,11:40,28.61,76.47,4.073,64.81,736,1012,0
2020-01-09,11:50,28.89,74.54,4.497,64.31,763.7,1012,0
2020-01-09,12:00,28.78,74.09,4.18,63.35,722.9,1011,0
2020-01-09,12:10,28.89,73.58,3.715,58.27,592.5,1011,0
2020-01-09,12:20,28.67,75.05,3.256,57.36,355.5,1011,0
2020-01-09,12:30,28.17,76.45,3.661,57.9,173.3,1011,0
2020-01-09,12:40,27.67,79.03,3.454,58.04,278.6,1011,0
2020-01-09,12:50,27.5,80,4.117,61.46,241.9,1011,0
2020-01-09,13:00,26.89,81.9,3.983,58.9,414.7,1011,0
2020-01-09,13:10,27.67,81.7,3.952,58.88,738.5,1010,0
2020-01-09,13:20,28.06,79.1,5.136,69.15,580.2,1010,0
2020-01-09,13:30,28.06,77.75,5.351,66.97,492.5,1010,0
2020-01-09,13:40,28.28,76.57,4.681,70.26,513.3,1010,0
2020-01-09,13:50,28.5,76.11,3.581,56.82,422.3,1009,0
2020-01-09,14:00,28.67,76.13,3.22,49.21,584.1,1009,0
2020-01-09,14:10,28.72,76.23,2.872,53.13,538.3,1009,0
2020-01-09,14:20,28.5,77.31,2.809,52.57,474.9,1009,0
2020-01-09,14:30,28.06,79.53,2.568,54.11,285,1009,0
2020-01-09,14:40,27.78,81.3,2.541,51.72,254.8,1009,0
2020-01-09,14:50,27.67,82.2,3.625,57.39,381.2,1009,0
2020-01-09,15:00,27.83,81.1,3.376,70.87,304.5,1009,0
2020-01-09,15:10,27.89,78.18,3.979,62,364.5,1009,0
2020-01-09,15:20,28.11,77.41,3.17,56.81,360.1,1009,0
2020-01-09,15:30,28,78.21,2.921,60.57,137.4,1009,0
2020-01-09,15:40,27.67,79.85,2.937,53.5,252.4,1009,0
2020-01-09,15:50,27.83,79.04,3.142,59,279.7,1009,0
2020-01-09,16:00,27.61,79.15,2.906,54.07,166.2,1009,0
2020-01-09,16:10,27.61,80.4,3.112,57.14,261.1,1009,0
2020-01-09,16:20,27.56,80.3,3.245,56.15,209.7,1009,0
2020-01-09,16:30,27.61,79.82,3.225,57.9,165.6,1009,0
2020-01-09,16:40,27.44,79.24,3.323,56.04,123.6,1009,0
2020-01-09,16:50,27.39,78.63,3.804,59.92,97.6,1009,0
2020-01-09,17:00,27.44,79.09,3.058,59.02,91.1,1009,0
2020-01-09,17:10,27.33,79.93,3.415,58.02,70.33,1010,0
2020-01-09,17:20,27.28,80.6,2.92,61.43,55.06,1010,0
2020-01-09,17:30,27.22,81,2.367,60.4,39.75,1010,0
2020-01-09,17:40,27.17,81.5,2.682,61,22.53,1010,0
2020-01-09,17:50,27.11,81.8,3.146,60.02,7.759,1010,0
2020-01-09,18:00,27.11,81.8,3.077,64.85,2.626,1010,0
2020-01-09,18:10,27,81.2,3.538,62.7,0.522,1010,0
2020-01-09,18:20,26.54,82.3,3.199,67.16,2.155,1010,0
2020-01-09,18:30,26.72,83.3,3.115,67.09,0.347,1011,0
2020-01-09,18:40,26.78,83.6,3.139,63.93,0,1011,0
2020-01-09,18:50,26.67,84.1,3.111,65.6,1.132,1011,0
2020-01-09,19:00,26.55,84.8,3.195,67.74,1.049,1011,0
2020-01-09,19:10,26.59,84.4,3.185,70.47,0,1011,0
2020-01-09,19:20,26.66,83.9,2.825,60.84,0,1011,0
2020-01-09,19:30,26.78,83.6,2.466,64.94,0,1011,0
2020-01-09,19:40,26.72,83.6,3.182,67,0,1011,0
2020-01-09,19:50,26.25,84.6,2.634,61.15,0,1011,0
2020-01-09,20:00,26.1,85.7,2.345,72.51,0,1011,0
2020-01-09,20:10,26.18,86.5,2.188,67.44,0,1011,0
2020-01-09,20:20,26.28,87.1,2.371,61.63,0,1012,0
2020-01-09,20:30,26.21,87.3,2.886,60.92,0,1012,0
2020-01-09,20:40,26.21,87.5,3.128,53.69,0,1012,0
2020-01-09,20:50,26.21,87.8,3.043,59.96,0,1012,0
2020-01-09,21:00,26.28,88.2,3.303,60.15,0,1012,0
2020-01-09,21:10,26.34,88.4,3.507,59.7,0,1012,0
2020-01-09,21:20,26.29,88.6,3.362,61.89,0,1012,0
2020-01-09,21:30,26.33,88.9,3.324,61.26,0,1012,0
2020-01-09,21:40,26.41,89.1,3.37,62.12,0,1012,0
2020-01-09,21:50,26.44,89.3,3.569,57.5,0,1012,0
2020-01-09,22:00,26.41,89.2,3.12,58.83,0,1012,0
2020-01-09,22:10,26.42,89.2,3.157,57.12,0,1012,0
2020-01-09,22:20,26.41,89.1,2.836,58.21,0,1012,0
2020-01-09,22:30,26.35,89.2,3.666,59.45,0,1012,0
2020-01-09,22:40,26.2,89.5,3.428,61.55,1.016,1012,0
2020-01-09,22:50,26.04,90,3.263,58.3,0.76,1011,0
2020-01-09,23:00,26.11,90.1,3.245,56.07,0,1011,0
2020-01-09,23:10,26.19,90.3,2.926,59.11,0,1011,0
2020-01-09,23:20,26.12,90.5,2.479,61.86,0,1011,0
2020-01-09,23:30,26.06,90.6,2.901,61.35,0,1011,0
2020-01-09,23:40,25.93,90.8,3.209,57.23,0,1011,0
2020-01-09,23:50,25.93,90.9,2.678,57.24,0,1011,0
2020-01-10,00:00,26.08,91.2,2.536,59.31,0,1010,0
2020-01-10,00:10,25.98,91.3,2.84,60.1,0,1010,0
2020-01-10,00:20,25.89,91.3,3.505,57.68,0,1010,0
2020-01-10,00:30,25.92,91.4,2.828,54.16,0,1010,0
2020-01-10,00:40,26.06,91.4,3.01,61.8,0,1010,0
2020-01-10,00:50,26.14,90.9,3.16,64.38,0,1010,0
2020-01-10,01:00,26.31,90.3,3.108,60.96,0,1010,0
2020-01-10,01:10,26.37,89.9,3.008,61.55,0,1010,0
2020-01-10,01:20,26.29,89.9,3.284,58.8,2.096,1010,0
2020-01-10,01:30,25.97,90.2,3.287,60.05,1.515,1009,0
2020-01-10,01:40,25.87,90.8,2.786,70.87,1.33,1009,0
