DATE,TIME,TEMPERATURE,RH,WIND,WINDDIR,RS,PRESSURE,PRECIP
YYYY-MM-DD,HH:MM,C,%,m s-1,deg,W m-2,mbar,mm
2024-01-25,11:00,26.67,79,1.788,0,7999,M,0
2024-01-25,12:00,26.67,79,2.682,0,7999,959.7,2.3
2024-01-25,13:00,26.67,79,2.682,0,7999,600.4,0
2024-01-25,14:00,26.67,78,2.682,0,7999,600.7,0.3
2024-01-25,16:00,26.67,77.42,2.204,63.03,267.8,824.9,0
2024-01-25,17:00,26.6,78.07,2.116,61.3,191.1,1013,0
2024-01-25,18:00,26.14,81.1,2.489,66.08,59.85,1014,0
2024-01-25,19:00,26.03,81.5,2.546,75.81,1.073,1014,0
2024-01-25,20:00,26.07,83.7,2.702,74.25,0.001,1014,0
2024-01-25,21:00,25.79,79.83,3.016,79.07,0.001,1015,0
2024-01-25,22:00,25.81,80.5,3.333,79.14,0.002,1015,0
2024-01-25,23:00,25.41,82.4,2.73,77.96,0.001,1015,0
2024-01-26,00:00,25.57,77.74,2.046,88.6,0.002,1015,0
2024-01-26,01:00,26.11,81.4,2.833,88.5,0.002,1015,0
2024-01-26,02:00,24.91,84.4,2.467,94.4,0.001,1015,0.3
2024-01-26,03:00,25.83,78.37,2.669,77.91,0.003,1014,0
2024-01-26,04:00,25.21,83,2.807,79.77,0.002,1014,0
2024-01-26,05:00,25.08,76.31,1.956,89.8,0.001,1014,0
2024-01-26,06:00,25.39,77.54,2.628,85.5,0,1014,0
2024-01-26,07:00,25.34,79.96,2.474,87,2.55,1015,0
2024-01-26,08:00,25.32,75.66,2.252,86,58.38,1015,0
2024-01-26,09:00,26.44,74.88,2.544,76.82,256.7,1016,0.3
2024-01-26,10:00,26.89,76.7,2.718,82.1,277.4,1016,0
2024-01-26,11:00,27.33,72.54,2.98,76.45,293,1016,0
2024-01-26,12:00,27.17,67.65,2.572,71.41,395.5,1015,0
2024-01-26,13:00,28.39,65.89,2.574,78.93,631.6,1015,0
2024-01-26,14:00,28.11,68.72,3.172,78.92,465.8,1014,0
2024-01-26,15:00,27.72,73.97,2.545,72.88,398.6,1013,0
2024-01-26,16:00,27.22,71.1,2.927,71.95,351.4,1013,0
2024-01-26,17:00,26.94,73.58,2.698,75.01,188.1,1013,0
2024-01-26,18:00,26.44,86.1,2.32,73.43,71.16,1013,0
2024-01-26,19:00,25.29,87.7,2.3,44.04,0.61,1014,0.5
2024-01-26,20:00,23.15,92.4,2.431,87.7,0.001,1014,1.5
2024-01-26,21:00,22.28,91.7,1.924,103.6,0.001,1015,2.5
2024-01-26,22:00,24.53,84.9,1.982,56.8,0.001,1015,0
2024-01-26,23:00,24.55,85.6,2.488,33.67,0.001,1015,0.8
2024-01-27,00:00,23.55,91,3.19,81.3,0.001,1015,1.8
2024-01-27,01:00,23.35,88.7,3.448,81.1,0.002,1015,0
2024-01-27,02:00,23.74,84.9,2.877,85.3,0.002,1014,0
2024-01-27,03:00,24.3,85.1,2.5,82.4,0.002,1014,0
2024-01-27,04:00,23.62,88.6,3.262,81.8,0.001,1014,1
2024-01-27,05:00,23.94,86.6,3.145,78.76,0.002,1013,0
2024-01-27,06:00,24.59,84.6,3.204,78.87,0.001,1014,0
2024-01-27,07:00,24.52,76.63,3.358,82.5,2.005,1014,0
2024-01-27,08:00,25.17,79.7,2.742,72.83,61.53,1015,0
2024-01-27,09:00,25.38,79.31,3.198,75.22,198.6,1015,0
2024-01-27,10:00,25.99,75.66,2.73,65.96,444,1016,0
2024-01-27,11:00,26.19,79.57,2.509,50.83,350.9,1016,0
2024-01-27,12:00,25.75,72.53,3.476,52.84,369.9,1015,0
2024-01-27,13:00,26.44,72.31,2.913,61.54,452.7,1015,0
2024-01-27,14:00,26.29,69.27,3.322,68.36,250.2,1014,0
2024-01-27,15:00,26.67,70.12,2.908,69.4,298.4,1013,0
2024-01-27,16:00,26.78,68.62,3.08,67.95,336.5,1013,0
2024-01-27,17:00,26.53,75.4,3.026,71.02,156.4,1013,0
2024-01-27,18:00,25.61,74.23,2.93,71.59,22.65,1013,0.3
2024-01-27,19:00,26.09,69.86,3.199,67.85,1.251,1014,0
2024-01-27,20:00,26.17,71.68,3.239,72.06,0.001,1015,0
2024-01-27,21:00,26.18,66.73,2.849,72.38,0.001,1015,0
2024-01-27,22:00,25.73,71.55,2.636,64.02,0,1016,0
2024-01-27,23:00,25.93,67.13,2.794,68.9,0.001,1016,0
2024-01-28,00:00,26.14,69.01,2.831,73.11,0.001,1015,0
2024-01-28,01:00,26.11,66,2.905,71.07,0.001,1016,0
2024-01-28,02:00,26.03,67.62,3.004,73.54,0.001,1015,0
2024-01-28,03:00,26.01,65.1,2.52,65.18,0.001,1015,0
2024-01-28,04:00,25.92,69.08,2.787,70.26,0.001,1015,0
2024-01-28,05:00,25.83,68.56,2.983,72.62,0.001,1014,0
2024-01-28,06:00,25.77,69.73,2.905,75.64,0.001,1015,0
2024-01-28,07:00,25.79,68.62,2.875,70.89,1.956,1015,0
2024-01-28,08:00,25.89,68.43,3.182,76.72,56.11,1016,0
2024-01-28,09:00,26.05,67.05,3.078,76.07,98.6,1017,0
2024-01-28,10:00,26.5,66.22,3.229,75.37,321.5,1017,0
2024-01-28,11:00,27.22,64.13,3.594,72.76,721,1017,0
2024-01-28,12:00,27.22,64.78,3.352,72.01,615.9,1016,0
2024-01-28,13:00,27.5,64.26,3.278,68.35,815,1015,0
2024-01-28,14:00,27.5,62.22,3.199,68.43,820,1015,0
2024-01-28,15:00,27.5,61.07,3.276,70.13,753.4,1014,0
2024-01-28,16:00,27.28,63.72,3.234,69.77,541.6,1014,0
2024-01-28,17:00,26.83,64,3.009,69.91,281.4,1014,0
2024-01-28,18:00,26.47,62.56,2.803,72.09,108.9,1015,0
2024-01-28,19:00,26.16,65.04,2.5,65.95,2.4,1015,0
2024-01-28,20:00,26.13,64.46,2.39,59.83,0,1016,0
2024-01-28,21:00,26.15,62.96,2.786,69.84,0,1017,0
2024-01-28,22:00,26.09,67.84,2.646,71.7,0,1017,0
2024-01-28,23:00,26.07,68.29,2.588,68.4,0,1017,0
2024-01-29,00:00,25.97,66.15,2.333,58.68,0.001,1017,0
2024-01-29,01:00,25.92,65.89,2.057,53.21,0.001,1017,0
2024-01-29,02:00,25.8,64.65,2.034,40.13,0.001,1016,0
2024-01-29,03:00,25.69,65.3,1.876,45.98,0.001,1016,0
2024-01-29,04:00,25.62,67.13,2.02,17.98,0.001,1016,0
2024-01-29,05:00,25.54,64.65,2.152,20.94,0.001,1016,0
2024-01-29,06:00,25.49,68.04,2.02,27.86,0.001,1016,0
2024-01-29,07:00,25.44,66.21,2.252,15.45,1.847,1016,0
2024-01-29,08:00,25.83,62.38,2.014,30.76,113.1,1016,0
2024-01-29,09:00,26.37,62.31,2.191,53.97,277,1016,0
2024-01-29,10:00,26.83,63.02,3.029,66.4,530.4,1017,0
2024-01-29,11:00,27,66.67,3.119,66.53,666.3,1017,0
2024-01-29,12:00,27.06,65.76,3.003,63.09,689.3,1016,0
2024-01-29,13:00,27.56,65.11,2.394,56.53,834,1015,0
2024-01-29,14:00,27.61,66.47,2.472,55.77,789.1,1015,0
2024-01-29,15:00,27.11,61.97,2.438,57.69,575.7,1014,0
2024-01-29,16:00,27.17,65.11,2.436,63.07,546.4,1014,0
2024-01-29,17:00,26.64,64.22,2.659,61.42,288,1015,0
2024-01-29,18:00,26.28,65.56,2.828,69.84,106.9,1015,0
2024-01-29,19:00,25.93,68.1,2.148,63.21,2.63,1016,0
2024-01-29,20:00,25.86,76.31,1.933,39.7,0,1017,0
2024-01-29,21:00,25.76,72.47,2.218,31.13,0,1017,0
2024-01-29,22:00,25.72,73.28,2.706,76.6,0,1018,0
2024-01-29,23:00,25.72,72.47,2.815,73.18,0,1018,0
2024-01-30,00:00,25.65,71.69,2.843,74.65,0,1018,0
2024-01-30,01:00,25.52,70.78,3.148,76.01,0.001,1017,0
2024-01-30,02:00,25.31,71.36,3.004,81,0.001,1017,0
2024-01-30,03:00,24.97,76.1,3.083,84.1,0.001,1017,0
2024-01-30,04:00,24.54,79.18,4.09,76.94,0.001,1016,0
2024-01-30,05:00,24.83,70.9,3.378,74.84,0.001,1016,0
2024-01-30,06:00,25.46,65.5,3.423,78.82,0.001,1016,0
2024-01-30,07:00,26.02,60.48,2.96,80.2,2.11,1016,0
2024-01-30,08:00,26.45,58.96,3.396,79.42,99.6,1017,0
2024-01-30,09:00,27.06,61.4,3.462,78.06,335.4,1017,0
2024-01-30,10:00,26.94,67.06,4.189,74,511.8,1018,0
2024-01-30,11:00,26.78,66.28,3.849,71.31,512.4,1018,0
2024-01-30,12:00,26.78,70.91,3.599,72.97,473.7,1017,0
2024-01-30,13:00,26.53,67.52,3.424,71.23,508.8,1016,0
2024-01-30,14:00,26.83,68.04,3.938,73.7,379.7,1016,0
2024-01-30,15:00,27.06,69.15,3.327,72.65,457,1015,0
2024-01-30,16:00,26.67,67.66,3.979,73.6,349.5,1015,0
2024-01-30,17:00,26.89,69.78,4.184,73.39,240.7,1015,0
2024-01-30,18:00,26.55,70.52,4.05,73.17,65.29,1015,0
2024-01-30,19:00,26.39,71.07,4.077,74.67,1.468,1016,0
2024-01-30,20:00,26.33,70.32,4.05,76.72,0,1016,0
2024-01-30,21:00,26.27,68.49,4.502,79.87,0,1016,0
2024-01-30,22:00,26.16,68.23,4.202,79.34,0,1017,0
2024-01-30,23:00,26.01,66.35,4.131,77.9,0,1017,0
2024-01-31,00:00,26.11,66.9,4.22,78.12,0,1017,0
2024-01-31,01:00,26.1,63.41,4.117,77.43,0,1017,0
2024-01-31,02:00,26.01,62.76,4.032,78.41,0,1017,0
2024-01-31,03:00,25.79,67.78,3.554,76.98,0.001,1017,0
2024-01-31,04:00,25.7,68.69,3.965,80.1,0.001,1016,0
2024-01-31,05:00,25.61,58.84,3.428,82.5,0.001,1016,0
2024-01-31,06:00,25.52,71.3,3.32,85.8,0.001,1016,0
2024-01-31,07:00,23.62,81.3,3.983,83.8,1.44,1017,0
2024-01-31,08:00,22.58,82.9,3.308,80.9,55.98,1018,0.3
2024-01-31,09:00,24.24,69.15,2.736,78.2,179.7,1018,0
2024-01-31,10:00,26.34,64.32,3.925,77.25,454.5,1018,0
2024-01-31,11:00,26.78,54.88,4.631,74.8,708.6,1018,0
2024-01-31,12:00,27.28,64.52,4.229,73.24,671.6,1017,0
2024-01-31,13:00,27.17,63.02,3.992,76.6,453.6,1017,0
2024-01-31,14:00,27.17,59.9,4.157,71.94,609.2,1016,0
2024-01-31,15:00,26.72,66.36,3.849,70.29,649.6,1015,0
2024-01-31,16:00,26.83,64.91,4.014,73.36,404.1,1015,0
2024-01-31,17:00,26.72,68.36,4.041,77.14,273.9,1015,0
2024-01-31,18:00,26.47,67.19,3.742,78.11,110.8,1015,0
2024-01-31,19:00,26.23,64.85,3.679,83,3.093,1016,0
2024-01-31,20:00,26.16,63.31,4.18,81.9,0,1016,0
2024-01-31,21:00,26.11,61.46,4.055,82.4,0,1017,0
2024-01-31,22:00,26.09,58.46,4.149,80.7,0,1017,0
2024-01-31,23:00,26.04,59.18,3.795,83.7,0,1017,0
2024-02-01,00:00,25.96,62.7,3.912,83.2,0,1017,0
2024-02-01,01:00,25.6,64.39,3.231,86,0,1017,0
2024-02-01,02:00,25.58,75.4,3.537,85,0,1017,0
2024-02-01,03:00,23.68,75.53,2.838,93.7,0.001,1017,0
2024-02-01,04:00,23.43,87,3.19,94.2,0.001,1016,1.8
2024-02-01,05:00,23.34,79.37,2.974,109.4,0.001,1016,0.3
2024-02-01,06:00,24.23,74.98,3.114,93.5,0.001,1016,0
2024-02-01,07:00,24.64,76.78,3.257,85.1,2.26,1016,0
2024-02-01,08:00,25.3,78.33,3.746,84.4,54.16,1017,0
2024-02-01,09:00,25.5,68.04,4.591,89.9,193.4,1017,0
2024-02-01,10:00,26.21,60.88,3.621,91.6,383.4,1018,0
2024-02-01,11:00,28,57.82,4.6,88.2,733.8,1018,0
2024-02-01,12:00,28.28,55.5,4.582,90.6,779.4,1017,0
2024-02-01,13:00,28.56,59.44,4.542,95.2,902,1016,0
2024-02-01,14:00,28.33,66.15,4.444,94.8,726.7,1016,0
2024-02-01,15:00,28.06,63.8,4.26,90.2,643.2,1015,0
2024-02-01,16:00,26.89,66.15,3.867,89.1,449.3,1015,0
2024-02-01,17:00,27.44,66.87,3.773,92,354.9,1015,0
2024-02-01,18:00,26.37,84.4,3.361,94.6,103.3,1015,0
2024-02-01,19:00,25.19,79.7,2.393,109.7,3.101,1016,0
2024-02-01,20:00,25.83,71.96,2.359,90.8,0,1016,0
2024-02-01,21:00,26.37,69.54,3.074,84.8,0,1017,0
2024-02-01,22:00,26.41,68.69,2.968,85.7,0,1017,0
2024-02-01,23:00,25.92,80.2,3.127,87,0,1017,0
2024-02-02,00:00,25.43,80.8,3.21,84.5,0,1017,0
2024-02-02,01:00,25.21,88.3,3.178,86,0,1017,0.3
2024-02-02,02:00,24.07,91,2.929,94.6,0,1016,0.5
2024-02-02,03:00,24.16,88.4,2.579,85,0,1016,1.3
2024-02-02,04:00,24.72,83.8,3.173,82.7,0.001,1015,0
2024-02-02,05:00,25.28,81.2,3.648,86.1,0.001,1015,0
2024-02-02,06:00,25.23,81.2,3.381,86.3,0.001,1015,0
2024-02-02,07:00,25.91,78.94,3.59,84.2,1.687,1016,0
2024-02-02,08:00,26.17,77.29,3.956,78.79,33.79,1016,0
2024-02-02,09:00,26.54,72.04,4.126,79.69,160.2,1017,0
2024-02-02,10:00,27.22,68.3,4.274,76.73,421.7,1018,0
2024-02-02,11:00,27.44,67.59,4.725,73.65,548.9,1017,0
2024-02-02,12:00,27.78,65.57,4.984,73.88,741.2,1017,0
2024-02-02,13:00,27.83,60.88,4.596,75.27,733.3,1016,0
2024-02-02,14:00,28.06,62.77,4.211,73.88,791.4,1015,0
2024-02-02,15:00,28.17,62.77,3.845,75.08,755.3,1015,0
2024-02-02,16:00,27.94,62.9,3.88,74.99,572.5,1015,0
2024-02-02,17:00,27.72,61.53,3.907,76.8,356.8,1015,0
2024-02-02,18:00,27,67.46,3.947,76.41,95.5,1016,0
2024-02-02,19:00,26.4,67.85,3.525,79.94,3.507,1016,0
2024-02-02,20:00,25.99,68.5,3.314,82.5,0,1017,0
2024-02-02,21:00,25.93,68.17,2.851,83.9,0,1017,0
2024-02-02,22:00,25.88,69.88,2.898,84,0,1018,0
2024-02-02,23:00,25.78,70.06,2.71,85.1,0,1018,0
2024-02-03,00:00,25.67,70.26,2.715,84.8,0,1018,0
2024-02-03,01:00,25.59,71.5,2.803,84.6,0,1017,0
2024-02-03,02:00,25.36,70.32,2.355,86.8,0,1017,0
2024-02-03,03:00,25.4,71.04,2.289,86,0,1017,0
2024-02-03,04:00,25.49,71.7,2.42,86.4,0,1016,0
2024-02-03,05:00,25.89,71.6,2.962,84.6,0,1016,0
2024-02-03,06:00,25.76,72.99,2.906,83.3,0,1016,0
2024-02-03,07:00,25.66,74.69,3.191,85.4,3.013,1017,0
2024-02-03,08:00,25.93,68.11,3.249,82.9,71.13,1018,0
2024-02-03,09:00,27,68.11,3.526,81.2,268,1018,0
2024-02-03,10:00,27.67,61.14,3.661,81.1,523.6,1019,0
2024-02-03,11:00,28,60.22,4.01,85.7,626.1,1019,0
2024-02-03,12:00,28.17,60.56,4.278,85.1,703.6,1018,0
2024-02-03,13:00,28.56,60.36,4.493,84.6,861,1017,0
2024-02-03,14:00,28.39,62.05,4.81,85.7,851,1016,0
2024-02-03,15:00,28.39,64.72,4.305,82,711.6,1016,0
2024-02-03,16:00,27.67,65.57,3.755,74.78,383.6,1015,0
2024-02-03,17:00,27.61,68.69,3.612,72.96,352.2,1015,0
2024-02-03,18:00,27.11,69.35,3.531,75.85,135.4,1016,0
2024-02-03,19:00,26.56,69.34,3.511,78.61,4.808,1016,0
2024-02-03,20:00,26.43,73.19,3.316,80,0,1017,0
2024-02-03,21:00,26.27,71.07,3.338,80.5,0,1017,0
2024-02-03,22:00,26.22,72.54,3.291,81.9,0,1018,0
2024-02-03,23:00,26.49,72.15,3.67,78.74,0,1017,0
2024-02-04,00:00,26.31,72.53,3.175,80.7,0,1017,0
2024-02-04,01:00,26.23,73.45,3.331,81.8,0,1017,0
2024-02-04,02:00,26.22,71.3,3.697,84,0,1016,0
2024-02-04,03:00,26.08,70.19,3.764,84.4,0,1016,0
2024-02-04,04:00,25.98,67.98,3.688,83.8,0,1016,0
2024-02-04,05:00,26.02,65.89,3.737,83.8,0,1016,0
2024-02-04,06:00,25.89,72.41,3.556,83.7,0,1016,0
2024-02-04,07:00,25.88,70.45,3.742,84.8,2.419,1017,0
2024-02-04,08:00,26.35,71.65,4.09,85.9,65.16,1017,0
2024-02-04,09:00,26.83,66.55,3.818,85.2,194.6,1018,0
2024-02-04,10:00,27.78,62.18,4.524,82.3,471.1,1018,0
2024-02-04,11:00,28.39,59.14,4.967,83.6,666.9,1018,0
2024-02-04,12:00,28.67,65.83,5.047,81.2,743.6,1018,0
2024-02-04,13:00,29,61.99,4.734,84.6,906,1017,0
2024-02-04,14:00,28.89,64.46,4.913,81.1,836,1016,0
2024-02-04,15:00,28.44,67.13,4.792,81.9,672.1,1015,0
2024-02-04,16:00,28.39,66.34,4.6,86.9,502,1015,0
2024-02-04,17:00,28,67.59,3.97,84.2,319.5,1015,0
2024-02-04,18:00,27.44,73.38,4.122,81.7,134.7,1016,0
2024-02-04,19:00,26.83,72.22,4.403,80.8,8.41,1016,0
2024-02-04,20:00,26.59,71.04,4.39,81.7,0,1016,0
2024-02-04,21:00,26.55,72.02,4.149,80.4,0,1017,0
2024-02-04,22:00,26.57,71.63,4.144,80.7,0,1017,0
2024-02-04,23:00,26.49,71.17,4.064,82.6,0,1018,0
2024-02-05,00:00,26.41,69.74,4.032,82.2,0,1018,0
2024-02-05,01:00,26.49,68.95,4.068,81.9,0,1017,0
2024-02-05,02:00,26.37,73.58,3.97,82.4,0,1017,0
2024-02-05,03:00,26.41,67.55,3.813,80.7,0,1016,0
2024-02-05,04:00,26.36,68.63,3.625,82,0,1016,0
2024-02-05,05:00,26.24,70.1,3.435,81.8,0,1016,0
2024-02-05,06:00,26.25,68.17,3.542,79.64,0,1016,0
2024-02-05,07:00,26.14,67.78,3.67,81.6,3.093,1017,0
2024-02-05,08:00,26.59,64.93,3.489,81.6,113.6,1017,0
2024-02-05,09:00,27.56,63.42,4.421,84.2,336.6,1018,0
2024-02-05,10:00,28.11,61.07,4.399,85.2,553.8,1018,0
2024-02-05,11:00,28.56,59.7,4.739,86.9,760.3,1018,0
2024-02-05,12:00,28.61,65.71,4.587,86.3,823,1017,0
2024-02-05,13:00,28.33,67.98,4.019,80.3,736.8,1016,0
2024-02-05,14:00,28.33,65.31,4.256,85.4,645.9,1015,0
2024-02-05,15:00,28.39,63.94,4.229,79.78,670.3,1014,0
2024-02-05,16:00,27.72,67.92,3.769,76.18,331.2,1014,0
2024-02-05,17:00,27.22,70.19,3.97,76.47,172.6,1014,0
2024-02-05,18:00,26.94,70.65,3.652,78.35,86.2,1014,0
2024-02-05,19:00,26.46,70.52,3.149,80.3,2.548,1015,0
2024-02-05,20:00,26.29,69.44,2.915,84.5,0,1015,0
2024-02-05,21:00,26.17,70.06,2.899,85.4,0,1016,0
2024-02-05,22:00,25.98,70.58,2.7,86.4,0,1016,0
2024-02-05,23:00,25.82,72.34,2.669,89.1,0,1016,0
2024-02-06,00:00,25.85,70.59,2.557,85.2,0,1016,0
2024-02-06,01:00,25.69,71.17,2.513,86.9,0,1016,0
2024-02-06,02:00,25.58,70.26,2.172,87.5,0,1016,0
2024-02-06,03:00,25.26,70.64,1.882,90.9,0,1015,0
2024-02-06,04:00,25.05,70.24,1.65,104.4,0,1014,0
2024-02-06,05:00,25.18,66.15,2.256,89.6,0,1015,0
2024-02-06,06:00,25.21,68.3,1.806,90.4,0,1015,0
2024-02-06,07:00,25.32,63.28,2.17,86.5,3.158,1015,0
2024-02-06,08:00,25.96,63.15,2.487,85.9,119.9,1016,0
2024-02-06,09:00,27.39,58.14,2.997,83,352.3,1016,0
2024-02-06,10:00,27.61,65.5,2.946,77.18,309.9,1017,0
2024-02-06,11:00,28.33,60.54,3.59,91.3,723.8,1017,0
2024-02-06,12:00,28.83,58.14,3.581,89,801,1016,0
2024-02-06,13:00,28.22,64.53,2.904,78.55,630.3,1015,0
2024-02-06,14:00,28.89,60.48,3.369,86.8,912,1014,0
2024-02-06,15:00,28.44,68.21,3.282,89.7,683.9,1013,0
2024-02-06,16:00,28.06,67.06,2.557,87.6,394.5,1013,0
2024-02-06,17:00,27.44,74.3,2.034,72.74,225.9,1013,0
2024-02-06,18:00,27,73.58,1.913,78.94,109.4,1013,0
2024-02-06,19:00,26.21,76.71,1.616,90.3,3.717,1014,0
2024-02-06,20:00,25.47,77.82,0.9719,128.8,0,1014,0
2024-02-06,21:00,25.11,76.97,0.7984,119.4,0,1015,0
2024-02-06,22:00,25.37,74.88,1.369,99.9,0,1015,0
2024-02-06,23:00,25.38,76.57,1.56,101.6,0,1015,0
2024-02-07,00:00,24.84,76.25,1.126,122,0,1015,0
2024-02-07,01:00,25.66,72.28,1.649,83.9,0,1015,0
2024-02-07,02:00,26.22,72.8,1.73,33.17,0,1014,0
2024-02-07,03:00,26.13,71.95,1.41,47.96,0,1013,0
2024-02-07,04:00,25.97,68.43,1.94,78.52,0,1013,0
2024-02-07,05:00,25.33,70.91,2.256,91.2,0,1013,0
2024-02-07,06:00,25.23,67.97,2.009,93.5,0,1013,0
2024-02-07,07:00,24.98,66.28,1.955,98.2,3.839,1014,0
2024-02-07,08:00,25.59,63.81,2.249,88.8,110.2,1015,0
2024-02-07,09:00,26.83,65.11,2.327,75.36,301.9,1015,0
2024-02-07,10:00,27.17,67.26,2.178,64.09,352.7,1016,0
2024-02-07,11:00,27.39,65.5,2.259,61.55,430.7,1015,0
2024-02-07,12:00,27.28,61.52,2.6,68.17,426.1,1015,0
2024-02-07,13:00,27.56,64.33,2.444,67.59,454.8,1014,0
2024-02-07,14:00,27.22,61.92,2.758,69.87,385.3,1013,0
2024-02-07,15:00,27.56,59.51,2.667,68.04,547.4,1012,0
2024-02-07,16:00,27.61,57.1,2.432,64.48,448.9,1012,0
2024-02-07,17:00,27.33,61.59,2.559,71.79,277.4,1012,0
2024-02-07,18:00,26.78,62.7,2.773,77.96,126.6,1012,0
2024-02-07,19:00,25.98,66.87,2.538,85.8,4.257,1012,0
2024-02-07,20:00,25.29,70.39,1.895,90.2,0,1013,0
2024-02-07,21:00,25.53,69.16,2.274,86.4,0,1013,0
2024-02-07,22:00,25.67,69.8,2.556,84,0,1014,0
2024-02-07,23:00,25.23,70.58,2.161,90.4,0,1014,0
2024-02-08,00:00,24.93,73.64,1.839,92,0,1014,0
2024-02-08,01:00,24.88,72.4,1.802,92.8,0,1014,0
2024-02-08,02:00,24.92,73.91,1.631,98.1,0,1014,0
2024-02-08,03:00,24.79,72.99,1.59,97.7,0,1014,0
2024-02-08,04:00,24.88,70.71,1.836,95.7,0,1014,0
2024-02-08,05:00,24.62,73.84,1.43,107.8,0,1014,0
2024-02-08,06:00,24.54,71.49,1.516,106.1,0,1014,0
2024-02-08,07:00,25.21,70.97,1.778,86.6,3.175,1014,0
2024-02-08,08:00,25.32,70.95,1.513,90.2,70.12,1015,0
2024-02-08,09:00,26.26,67.39,1.691,91.5,184.8,1015,0
2024-02-08,10:00,27.44,59.77,2.596,87.4,466.4,1016,0
2024-02-08,11:00,28.22,60.68,3.733,96.4,784.8,1015,0
2024-02-08,12:00,28.44,57.62,3.961,103.6,877,1015,0
2024-02-08,13:00,28.67,55.47,3.737,94.5,915,1014,0
2024-02-08,14:00,29.17,52.15,3.563,105.5,900,1014,0
2024-02-08,15:00,28.89,62.57,3.617,97.6,766.5,1013,0
2024-02-08,16:00,28.17,62.44,3.576,101.9,470.9,1013,0
2024-02-08,17:00,28,63.09,3.557,108.2,377,1013,0
2024-02-08,18:00,27.56,63.55,2.878,91.7,145.6,1014,0
2024-02-08,19:00,26.59,64.56,2.139,88.3,3.788,1014,0
2024-02-08,20:00,26.19,68.37,1.705,96.3,0,1015,0
2024-02-08,21:00,26.15,68.58,1.827,94.8,0,1015,0
2024-02-08,22:00,25.94,71.24,1.528,99.3,0,1016,0
2024-02-08,23:00,26.01,70.84,1.401,108.5,0,1016,0
2024-02-09,00:00,26.18,71.14,1.95,92.9,0,1016,0
2024-02-09,01:00,26.21,74.1,1.844,97.7,0,1016,0
2024-02-09,02:00,26.19,70,2.356,106.3,0,1016,0
2024-02-09,03:00,25.91,67.65,2.017,108.7,0,1016,0
2024-02-09,04:00,25.81,70.78,2.071,94.6,0,1015,0
2024-02-09,05:00,25.54,72.73,1.569,98.9,0,1015,0
2024-02-09,06:00,25.68,74.75,2.126,86.7,0,1015,0
2024-02-09,07:00,25.63,74.16,1.688,96.2,5.616,1016,0
2024-02-09,08:00,26.48,68.69,1.756,87,154.9,1017,0
2024-02-09,09:00,27.89,66.09,2.65,81.6,384.6,1017,0
2024-02-09,10:00,28.39,65.24,3.149,85.8,537.4,1018,0
2024-02-09,11:00,28.61,63.42,3.84,99.7,686.7,1018,0
2024-02-09,12:00,29,62.51,3.894,91.4,831,1017,0
2024-02-09,13:00,29.11,67.39,4.117,93.4,925,1017,0
2024-02-09,14:00,28.94,64.66,4.077,92.4,862,1016,0
2024-02-09,15:00,28.94,63.74,3.742,90,772.4,1016,0
2024-02-09,16:00,28.83,67.52,3.394,95.6,589.9,1015,0
2024-02-09,17:00,28.44,66.55,3.241,94.2,380.5,1015,0
2024-02-09,18:00,27.83,70.45,3.098,102.2,153.3,1016,0
2024-02-09,19:00,26.89,75.08,2.438,104.6,4.502,1016,0
2024-02-09,20:00,26.57,75.34,2.353,89.8,0,1017,0
2024-02-09,21:00,26.43,77.54,2.273,89.5,0,1017,0
2024-02-09,22:00,26.29,77.36,2.411,87.4,0,1018,0
2024-02-09,23:00,26.29,76.97,2.553,85.8,0,1018,0
2024-02-10,00:00,26.06,77.81,2.37,88.2,0,1018,0
2024-02-10,01:00,26.04,77.11,2.452,85,0,1018,0
2024-02-10,02:00,25.6,78.47,1.881,93.7,0,1017,0
2024-02-10,03:00,25.57,76.12,1.944,89.6,0,1017,0
2024-02-10,04:00,25.33,76.17,1.993,90.9,0,1017,0
2024-02-10,05:00,25.26,75.21,2.065,90.6,0,1017,0
2024-02-10,06:00,25.43,75.47,2.731,87.5,0,1017,0
2024-02-10,07:00,25.39,74.36,2.587,86,3.085,1017,0
2024-02-10,08:00,25.59,73.91,2.59,87.2,56.33,1018,0
2024-02-10,09:00,26.72,68.87,3.974,79.02,271.4,1018,0
2024-02-10,10:00,27.5,68.24,4.475,78.1,509.1,1019,0
2024-02-10,11:00,28.06,67.91,4.524,79.04,749.9,1018,0
2024-02-10,12:00,28.44,68.46,4.108,75.03,928,1018,0
2024-02-10,13:00,28.33,64.34,3.568,77.07,735,1018,0
2024-02-10,14:00,28.78,62.18,3.751,80.9,839,1017,0
2024-02-10,15:00,28.28,67.65,3.867,75.98,634.5,1016,0
2024-02-10,16:00,27.72,66.09,3.795,74.14,430.6,1015,0
2024-02-10,17:00,27.89,67.52,3.688,81.4,364.5,1015,0
2024-02-10,18:00,27.22,71.76,3.55,83.9,128.8,1016,0
2024-02-10,19:00,26.46,74.3,2.788,82.9,7.382,1016,0
2024-02-10,20:00,26.11,74.1,2.64,83.3,0,1017,0
2024-02-10,21:00,26.06,75.14,2.762,82.8,0,1017,0
2024-02-10,22:00,26.04,74.75,2.677,85.3,0,1017,0
2024-02-10,23:00,26.06,74.1,2.77,86.1,0,1017,0
